YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201907,140800,847295,1,15.21,"N","HOLABIRD",44.74,-99.59,4444400,9935400
201907,140800,847296,1,.49,"W","MILLER",44.52,-98.99,4431200,9859400
201907,140800,847297,1,.69,"N","BRYANT",44.59,-97.47,4435400,9728200
201907,140800,847298,1,2.13,"NNW","OKATON",43.9,-100.91,4354000,10054600
201907,140800,847301,1,2.07,"N","AKASKA",45.36,-100.12,4521600,1007200
201907,140800,847302,1,3.49,"N","GANN VLY",44.08,-98.99,444800,9859400
201907,140800,847304,1,5.49,"E","DANFORTH",44.24,-98.77,4414400,9846200
201907,140800,847306,1,4.58,"NNE","LOWRY",45.39,-99.93,4523400,9955800
201907,140800,847307,1,.49,"W","(PIR)PIERRE ARPT",44.38,-100.29,4422800,10017400
201907,140800,847308,1,4.02,"SE","AKASKA",45.29,-100.06,4517400,1003600
201907,140800,847309,1,12.1,"SSE","THUNDER HAWK",45.76,-101.89,4545600,10153400
201907,140800,847310,1,1.2,"SW","BEAR CREEK",45.06,-101.47,453600,10128200
201907,140800,847311,1,3.69,"NE","EAGLE BUTTE",45.04,-101.18,452400,10110800
201907,140800,847313,1,.85,"NE","RIDGEVIEW JEWETT ARP",45.09,-100.79,455400,10047400
201907,140800,847314,1,15.27,"NW","GETTYSBURG",45.17,-100.18,4510200,10010800
201907,140800,847315,1,2.43,"E","TOLSTOY",45.2,-99.58,4512000,9934800
201907,140800,847317,1,.84,"SE","(ABR)ABERDEEN RGNL A",45.44,-98.41,4526400,9824600
201907,140800,847319,1,9.12,"NE","PIERPONT",45.58,-97.68,4534800,9740800
201907,140800,847320,1,7.52,"ESE","SPAIN",45.62,-97.62,4537200,9737200
201907,140800,847321,1,.85,"NE","RIDGEVIEW JEWETT ARP",45.09,-100.79,455400,10047400
201907,140800,847322,1,12,"WNW","GORMAN",45.01,-100.29,45600,10017400
201907,140800,847323,1,3.49,"N","AGAR",44.88,-100.08,4452800,1004800
201907,140800,847324,1,17.99,"N","HOLABIRD",44.78,-99.6,4446800,9936000
201907,140800,847325,1,0,"N","(PIR)PIERRE ARPT",44.38,-100.28,4422800,10016800
201907,140800,847326,1,.49,"E","HARROLD ARPT",44.53,-99.72,4431800,9943200
201907,140800,847327,1,4.64,"WSW","BLUNT",44.5,-100.07,4430000,1004200
201907,140800,847328,1,.69,"N","HAYES",44.38,-101.02,4422800,1011200
201907,140800,847329,1,.85,"SW","PRESHO MUNI ARPT",43.91,-100.04,4354600,1002400
201907,140800,847330,1,3.13,"NNE","VAYLAND",44.52,-98.75,4431200,9845000
201907,140800,847331,1,3.49,"N","GANN VLY",44.08,-98.99,444800,9859400
201907,140800,847332,1,5.49,"E","DANFORTH",44.24,-98.77,4414400,9846200
201907,137815,828101,1,.87,"SE","WHITE OAK",39.67,-83.34,3940200,8320400
201907,137815,828101,2,.85,"NNE","WHITE OAK",39.6914,-83.344,3941484,8320640
201907,137815,828101,3,1.58,"NW","COOKS",39.6938,-83.3237,3941628,8319422
201907,137815,828101,4,1.14,"ESE","WHITE OAK",39.6737,-83.3302,3940422,8319812
201907,137816,828102,1,2.07,"N","CHLLCTH ROSS CO ARPT",39.46,-83.02,3927600,831200
201907,137816,828102,2,1.91,"N","CHLLCTH ROSS CO ARPT",39.4576,-83.019,3927456,831140
201907,137816,828102,3,1.95,"N","CHLLCTH ROSS CO ARPT",39.4581,-83.0169,3927486,831014
201907,137816,828102,4,2.07,"N","CHLLCTH ROSS CO ARPT",39.46,-83.0188,3927600,831128
201907,137816,828103,1,2.65,"W","MILLERSPORT",39.9,-82.58,3954000,8234800
201907,137816,828103,2,2.92,"W","MILLERSPORT",39.8997,-82.5851,3953982,8235106
201907,137816,828103,3,2.92,"W","MILLERSPORT",39.9025,-82.5851,3954150,8235106
201907,137816,828103,4,2.76,"W","MILLERSPORT",39.9026,-82.5819,3954156,8234914
201907,137816,828104,1,3.77,"W","MILLERSPORT",39.91,-82.6,3954600,8236000
201907,137816,828104,2,4.04,"WNW","MILLERSPORT",39.9268,-82.5978,3955608,8235868
201907,137816,828104,3,4.53,"WNW","MILLERSPORT",39.9276,-82.6075,3955656,8236450
201907,137816,828104,4,4.3,"WNW","MILLERSPORT",39.913,-82.6092,3954780,8236552
201907,137816,828105,1,4.5,"NNE","STOUDERTOWN",39.9265,-82.6378,3955590,8238268
201907,137816,828105,2,4.89,"NE","STOUDERTOWN",39.9271,-82.6256,3955626,8237536
201907,137816,828105,3,4.64,"NE","STOUDERTOWN",39.9211,-82.6234,3955266,8237404
201907,137816,828105,4,4.21,"NNE","STOUDERTOWN",39.9211,-82.637,3955266,8238220
201907,137817,828107,1,2.97,"SE","KITCHELL",39.65,-84.83,3939000,8449800
201907,137818,828113,1,1.06,"E","ARLINGTON",39.87,-84.4,3952200,8424000
201907,137818,828114,1,1.07,"E","WILMINGTON",39.4477,-83.8102,3926862,8348612
201907,137818,828119,1,.4,"E","MACK",39.1505,-84.6226,399030,8437356
201907,137818,828119,2,.57,"E","BRIDGETOWN",39.1708,-84.6194,3910248,8437164
201907,137818,828119,3,1.12,"SW","MONFORT HGTS",39.1686,-84.5949,3910116,8435694
201907,137818,828119,4,.97,"W","CHEVIOT",39.1495,-84.598,398970,8435880
201907,137819,828115,1,.65,"SSE","PALESTINE",40.0416,-84.7244,402496,8443464
201907,137820,828116,1,.87,"SE","ST LEON",39.29,-84.96,3917400,8457600
201907,137820,828116,2,.8,"SE","ST LEON",39.2928,-84.9582,3917568,8457492
201907,137820,828116,3,.94,"SE","ST LEON",39.2924,-84.9554,3917544,8457324
201907,137820,828116,4,1.06,"SE","ST LEON",39.2895,-84.9556,3917370,8457336
201907,137820,828117,1,2.71,"ENE","GUILFORD",39.1781,-84.8704,3910686,8452224
201907,137820,828118,1,1.46,"N","AURORA",39.0911,-84.9015,395466,8454090
201907,137821,828120,1,1.48,"SSE","SOUTH FT MITCHELL",39.01,-84.56,39600,8433600
201907,137821,828120,2,1.96,"SSE","SOUTH FT MITCHELL",39.0023,-84.5626,39138,8433756
201907,137821,828120,3,1.92,"S","FT WRIGHT",39.0022,-84.5492,39132,8432952
201907,137821,828120,4,1.26,"S","FT WRIGHT",39.0119,-84.549,39714,8432940
201907,137821,828121,1,.91,"SSE","ERLANGER",39.0087,-84.5915,39522,8435490
201907,137821,828121,2,1.02,"SSE","ERLANGER",39.0066,-84.5922,39396,8435532
201907,137821,828121,3,1.39,"SSE","ERLANGER",39.0033,-84.5857,39198,8435142
201907,137821,828121,4,1.3,"SE","ERLANGER",39.0049,-84.5855,39294,8435130
201907,137821,828122,1,1.07,"E","BROMLEY",39.08,-84.55,394800,8433000
201907,137821,828122,2,1.2,"E","BROMLEY",39.0819,-84.5478,394914,8432868
201907,137821,828122,3,.98,"NW","PARK HILLS",39.0796,-84.5435,394776,8432610
201907,137821,828122,4,1.11,"NW","PARK HILLS",39.079,-84.5472,394740,8432832
201907,137822,828123,1,0,"N","DWYER",39.67,-84.22,3940200,8413200
201907,137822,828124,1,1.73,"WSW","VANDALIA",39.87,-84.23,3952200,8413800
201907,137822,828125,1,2.76,"NNE","WEST LIBERTY",40.286,-83.7274,4017160,8343644
201907,137822,828126,1,2.99,"NE","BYHALIA",40.478,-83.4066,4028680,8324396
201907,137822,828127,1,.88,"SW","SCIOTOVILLE",38.76,-82.89,3845600,8253400
201907,137823,828128,1,1.67,"N","RICHMOND ARPT",39.7741,-84.8521,3946446,8451126
201907,137824,828129,1,.54,"E","CARTHAGE",39.2,-84.47,3912000,8428200
201907,137824,828129,2,.77,"S","ARLINGTON HGTS",39.209,-84.4679,3912540,8428074
201907,137824,828129,3,.95,"SSW","LOCKLAND",39.208,-84.4587,3912480,8427522
201907,137824,828129,4,.75,"E","CARTHAGE",39.2001,-84.4659,3912006,8427954
201907,137824,828130,1,2.24,"WSW","LEES CREEK",39.41,-83.69,3924600,8341400
201907,137824,828131,1,2.78,"W","SOUTH PERRY",39.4958,-82.7218,3929748,8243308
201907,137824,828131,2,2.75,"WSW","SOUTH PERRY",39.49,-82.72,3929400,8243200
201907,137824,828131,3,2.93,"NE","LAURELVILLE",39.4833,-82.7359,3928998,8244154
201907,137824,828131,4,3.18,"NNE","LAURELVILLE",39.489,-82.7381,3929340,8244286
201907,137824,828131,5,3.32,"W","SOUTH PERRY",39.4955,-82.7321,3929730,8243926
201907,137825,828132,1,.87,"NW","NEWPORT",39.09,-84.49,395400,8429400
201907,137825,828132,2,1.22,"NNW","NEWPORT",39.0959,-84.4896,395754,8429376
201907,137825,828132,3,1.31,"NW","NEWPORT",39.0937,-84.4971,395622,8429826
201907,137825,828132,4,.98,"NW","NEWPORT",39.0883,-84.4948,395298,8429688
201907,137826,828133,1,.48,"N","NEWPORT",40.3069,-84.3687,4018414,8422122
201907,137826,828134,1,.69,"S","HAMILTON ARPT",39.36,-84.52,3921600,8431200
201907,137826,828135,1,.53,"W","HAMILTON",39.4,-84.56,3924000,8433600
201907,137826,828136,1,.53,"W","HAMILTON",39.4,-84.56,3924000,8433600
201907,137826,828136,2,.51,"WNW","HAMILTON",39.4025,-84.559,3924150,8433540
201907,137826,828136,3,.05,"ENE","HAMILTON",39.4002,-84.549,3924012,8432940
201907,137826,828136,4,.15,"S","HAMILTON",39.3978,-84.5495,3923868,8432970
201907,137826,828137,1,1.66,"WSW","PLAIN CITY ARPT",40.0906,-83.299,405436,8317940
201907,137827,828138,1,2.51,"SW","PORTLAND",38.7201,-84.4565,3843206,8427390
201907,137853,828280,1,.69,"N","BLACKEY",37.14,-82.98,378400,8258800
201907,137853,828280,2,.73,"N","BLACKEY",37.1405,-82.9814,378430,8258884
201907,137853,828280,3,.65,"N","BLACKEY",37.1393,-82.9819,378358,8258914
201907,137853,828280,4,.63,"N","BLACKEY",37.1391,-82.9809,378346,8258854
201907,137856,828304,1,.19,"SE","HILLSBORO",39.1978,-83.6178,3911868,8337068
201907,137856,828304,2,.79,"SE","HILLSBORO",39.1932,-83.6081,3911592,8336486
201907,137856,828304,3,1.08,"ENE","HILLSBORO",39.2038,-83.6004,3912228,8336024
201907,137856,828304,4,.68,"N","HILLSBORO",39.2097,-83.6187,3912582,8337122
201907,137856,828306,1,.54,"W","BUFORD",39.07,-83.86,394200,8351600
201907,137856,828307,1,.67,"W","GEORGETOWN",38.8715,-83.9124,3852290,8354744
201907,137856,828307,2,.79,"WSW","GEORGETOWN",38.8658,-83.9136,3851948,8354816
201907,137856,828307,3,.62,"SW","GEORGETOWN",38.8641,-83.9087,3851846,8354522
201907,137856,828307,4,.37,"W","GEORGETOWN",38.8708,-83.9068,3852248,8354408
201907,137856,828309,1,.54,"W","HAMERSVILLE",38.92,-83.99,3855200,8359400
201907,137856,828310,1,0,"N","GEORGETOWN",38.87,-83.9,3852200,8354000
201907,137856,828311,1,.88,"NW","RIPLEY",38.74,-83.84,3844400,8350400
201907,137856,828313,1,1.07,"SSW","OXFORD MIAMI UNIV AR",39.4856,-84.7873,3929136,8447238
201907,137856,828314,1,0,"N","(DAY)COX DAYTON INTL",39.9,-84.22,3954000,8413200
201907,137856,828315,1,1.35,"SSW","AIR HILL",39.8027,-84.3818,3948162,8422908
201907,137856,828316,1,.12,"SSE","MIAMISBURG",39.6484,-84.2795,3938904,8416770
201907,137856,828668,1,.53,"W","KINGSVILLE",39.77,-84.29,3946200,8417400
201907,137856,828669,1,.69,"S","GREENVIEW",39.84,-84.27,3950400,8416200
201907,137856,828670,1,3.69,"N","WEST LIBERTY",40.3029,-83.7592,4018174,8345552
201907,137857,828303,1,0,"N","AUGUSTA",38.77,-84,3846200,8400
201907,138662,833758,1,3.38,"SE","HELMVILLE",46.8363,-112.8982,4650178,11253892
201907,138663,833759,1,2.04,"SW","NEWCOMB",45.8972,-112.547,4553832,11232820
201907,138663,833760,1,.24,"S","VICTOR",46.4165,-114.1503,4624990,1149018
201907,138664,833761,1,8.05,"NNW","MAIDEN ROCK",45.7805,-112.8532,4546830,11251192
201907,138666,833762,1,65.22,"SE","PIERCE",45.7872,-114.8547,4547232,11451282
201907,138673,833843,1,4,"WSW","DANVERS",47.1979,-109.7587,4711874,10945522
201907,138677,844311,1,9.39,"SW","SIPPLE",46.8253,-109.9225,4649518,10955350
